method,rank,query_track_id,query_artist,query_song,query_genre,match_track_id,match_artist,match_song,match_genre,score
raw dot product,3,TRUVBEG128F92F0B48,Josh Groban,Smile,classical,TRQAWKR128F425EEC3,Michael Jackson,Man In The Mirror,pop,1797.0
raw dot product,1,TRJBNZG128EF35A1AA,Josh Groban,Solo Por Ti (Album Version),classical,TRZZQIP128F92EFEAD,Abba,Move On,pop,1405.0
raw dot product,2,TRJBNZG128EF35A1AA,Josh Groban,Solo Por Ti (Album Version),classical,TRDOJIR128F42840C0,Horace Andy,Horse With No Name,reggae,1331.0
raw dot product,3,TRJBNZG128EF35A1AA,Josh Groban,Solo Por Ti (Album Version),classical,TRTHNFG12903D0CE54,Violadores del Verso,Dale tiempo al rumor,hip hop,798.0
raw dot product,1,TRPJAPP128EF35A1AC,Josh Groban,Un Giorno Per Noi (Album Version),classical,TRFLWJZ128F425C9E4,The Pharcyde,Otha Fish,hip hop,378.0
raw dot product,2,TRPJAPP128EF35A1AC,Josh Groban,Un Giorno Per Noi (Album Version),classical,TRZZQIP128F92EFEAD,Abba,Move On,pop,373.0
raw dot product,3,TRPJAPP128EF35A1AC,Josh Groban,Un Giorno Per Noi (Album Version),classical,TRRVXQX128F429A0C4,Fabrizio De Andrè,Sinan Capudan Pascià,folk,368.0
raw dot product,1,TRUDTXB128F423C537,Josh Groban,Vincent (Starry_ Starry Night) (Album Version),classical,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4657.0
raw dot product,2,TRUDTXB128F423C537,Josh Groban,Vincent (Starry_ Starry Night) (Album Version),classical,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2949.0
raw dot product,3,TRUDTXB128F423C537,Josh Groban,Vincent (Starry_ Starry Night) (Album Version),classical,TRGLNKG128F9307689,Eminem,My Darling,hip hop,2831.0
raw dot product,1,TRMVVDP128E0787806,Josh Groban,When You Say You Love Me (Album Version),classical,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,7162.0
raw dot product,2,TRMVVDP128E0787806,Josh Groban,When You Say You Love Me (Album Version),classical,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,6206.0
raw dot product,3,TRMVVDP128E0787806,Josh Groban,When You Say You Love Me (Album Version),classical,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,4726.0
raw dot product,1,TRIEQWR128E078780D,Josh Groban,You Raise Me Up (Album Version),classical,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4545.0
raw dot product,2,TRIEQWR128E078780D,Josh Groban,You Raise Me Up (Album Version),classical,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,4530.0
raw dot product,3,TRIEQWR128E078780D,Josh Groban,You Raise Me Up (Album Version),classical,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3980.0
raw dot product,1,TRBEYYM128F1493C56,Josh Groban,Believe (Album Version),classical,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2718.0
raw dot product,2,TRBEYYM128F1493C56,Josh Groban,Believe (Album Version),classical,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,2074.0
raw dot product,3,TRBEYYM128F1493C56,Josh Groban,Believe (Album Version),classical,TRQAWKR128F425EEC3,Michael Jackson,Man In The Mirror,pop,1737.0
raw dot product,1,TRPITXR128F427FA1B,Johnny Cash,Away In A Manger,classical,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,824.0
raw dot product,2,TRPITXR128F427FA1B,Johnny Cash,Away In A Manger,classical,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,787.0
raw dot product,3,TRPITXR128F427FA1B,Johnny Cash,Away In A Manger,classical,TRCHZXW128E079288A,Eminem,8 Mile,hip hop,604.0
raw dot product,1,TRGFMUJ128F423C52F,Josh Groban,Cinema Paradiso (Se) (Album Version),classical,TRKKUWM128F92E4E1C,Gemelli Diversi,Istruzioni Per L'(Ill)uso,hip hop,311.0
raw dot product,2,TRGFMUJ128F423C52F,Josh Groban,Cinema Paradiso (Se) (Album Version),classical,TRZRTPI12903D0954A,Flaminio Maphia,Quelli Che,hip hop,305.0
raw dot product,3,TRGFMUJ128F423C52F,Josh Groban,Cinema Paradiso (Se) (Album Version),classical,TRRVXQX128F429A0C4,Fabrizio De Andrè,Sinan Capudan Pascià,folk,305.0
raw dot product,1,TRGVTSO12903CABC19,David Crowder*Band,All Around Me,classical,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5833.0
raw dot product,2,TRGVTSO12903CABC19,David Crowder*Band,All Around Me,classical,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,5385.0
raw dot product,3,TRGVTSO12903CABC19,David Crowder*Band,All Around Me,classical,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,5004.0
raw dot product,1,TRJGMSL128F4230A6C,The Game,Black Opera,classical,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,15262.0
raw dot product,2,TRJGMSL128F4230A6C,The Game,Black Opera,classical,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,14936.0
raw dot product,3,TRJGMSL128F4230A6C,The Game,Black Opera,classical,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,11789.0
raw dot product,1,TRBGUUE128F1494FB6,David Bowie,Baal's Hymn,classical,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2626.0
raw dot product,2,TRBGUUE128F1494FB6,David Bowie,Baal's Hymn,classical,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2184.0
raw dot product,3,TRBGUUE128F1494FB6,David Bowie,Baal's Hymn,classical,TRGUCIR128F933D817,Vanilla Ice,Ice Is Workin' It,hip hop,1936.0
raw dot product,1,TREPYPE128F92EB38C,Il Divo,Adagio,classical,TRKKUWM128F92E4E1C,Gemelli Diversi,Istruzioni Per L'(Ill)uso,hip hop,545.0
raw dot product,2,TREPYPE128F92EB38C,Il Divo,Adagio,classical,TRZRTPI12903D0954A,Flaminio Maphia,Quelli Che,hip hop,487.0
raw dot product,3,TREPYPE128F92EB38C,Il Divo,Adagio,classical,TRRVXQX128F429A0C4,Fabrizio De Andrè,Sinan Capudan Pascià,folk,476.0
raw dot product,1,TRGZRPJ128F92EF7E2,Il Divo,Adeste Fideles,classical,TREXCMT128F933D825,Vanilla Ice,It's A Party,hip hop,666.0
raw dot product,2,TRGZRPJ128F92EF7E2,Il Divo,Adeste Fideles,classical,TRBBVNR128E078E1E4,Black Eyed Peas,Tell Your Momma Come,hip hop,391.0
raw dot product,3,TRGZRPJ128F92EF7E2,Il Divo,Adeste Fideles,classical,TRKOMDL128F1499C7D,João Gilberto,Aguas De Marco,latin,372.0
raw dot product,1,TRGXTYR128F42ACF5F,Il Divo,All By Myself (Solo Otra Vez),classical,TRTJLTW12903CFF1E9,Los Van Van,El Negro Está Cocinando,latin,666.0
raw dot product,2,TRGXTYR128F42ACF5F,Il Divo,All By Myself (Solo Otra Vez),classical,TRSVRQN128F42722CC,Willie Colon,Gitana,latin,657.0
raw dot product,3,TRGXTYR128F42ACF5F,Il Divo,All By Myself (Solo Otra Vez),classical,TRDOJIR128F42840C0,Horace Andy,Horse With No Name,reggae,653.0
raw dot product,1,TRVXXVG128F933AB88,Il Divo,Amazing Grace,classical,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2069.0
raw dot product,2,TRVXXVG128F933AB88,Il Divo,Amazing Grace,classical,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1701.0
raw dot product,3,TRVXXVG128F933AB88,Il Divo,Amazing Grace,classical,TRBEBJO128C719646B,Nelly,Splurge,hip hop,1376.0
raw dot product,1,TRLFGML128F92EB391,Il Divo,Angelina,classical,TRTHNFG12903D0CE54,Violadores del Verso,Dale tiempo al rumor,hip hop,1313.0
raw dot product,2,TRLFGML128F92EB391,Il Divo,Angelina,classical,TRIJHLY12903D0CE4D,Violadores del Verso,Cantando,hip hop,1097.0
raw dot product,3,TRLFGML128F92EB391,Il Divo,Angelina,classical,TRTJLTW12903CFF1E9,Los Van Van,El Negro Está Cocinando,latin,944.0
raw dot product,1,TRVFSWI128F42ACE94,Il Divo,Ave Maria,classical,TRZZQIP128F92EFEAD,Abba,Move On,pop,468.0
raw dot product,2,TRVFSWI128F42ACE94,Il Divo,Ave Maria,classical,TRDOJIR128F42840C0,Horace Andy,Horse With No Name,reggae,434.0
raw dot product,3,TRVFSWI128F42ACE94,Il Divo,Ave Maria,classical,TRKKUWM128F92E4E1C,Gemelli Diversi,Istruzioni Per L'(Ill)uso,hip hop,407.0
raw dot product,1,TRMKTUF128F42BC140,Il Divo,Caruso,classical,TRKKUWM128F92E4E1C,Gemelli Diversi,Istruzioni Per L'(Ill)uso,hip hop,690.0
raw dot product,2,TRMKTUF128F42BC140,Il Divo,Caruso,classical,TRRVXQX128F429A0C4,Fabrizio De Andrè,Sinan Capudan Pascià,folk,518.0
raw dot product,3,TRMKTUF128F42BC140,Il Divo,Caruso,classical,TRZZQIP128F92EFEAD,Abba,Move On,pop,507.0
raw dot product,1,TRXNYOZ128F42BC146,Il Divo,Come Primavera,classical,TRZZQIP128F92EFEAD,Abba,Move On,pop,1560.0
raw dot product,2,TRXNYOZ128F42BC146,Il Divo,Come Primavera,classical,TRDOJIR128F42840C0,Horace Andy,Horse With No Name,reggae,1442.0
raw dot product,3,TRXNYOZ128F42BC146,Il Divo,Come Primavera,classical,TREKUOP12903CD2BA7,Desmond Dekker,Mother Nature,reggae,760.0
raw dot product,1,TRYFLQK128F92EF7F1,Il Divo,Dentro Un Altro Si,classical,TRZRTPI12903D0954A,Flaminio Maphia,Quelli Che,hip hop,353.0
raw dot product,2,TRYFLQK128F92EF7F1,Il Divo,Dentro Un Altro Si,classical,TRKKUWM128F92E4E1C,Gemelli Diversi,Istruzioni Per L'(Ill)uso,hip hop,344.0
raw dot product,3,TRYFLQK128F92EF7F1,Il Divo,Dentro Un Altro Si,classical,TRRVXQX128F429A0C4,Fabrizio De Andrè,Sinan Capudan Pascià,folk,308.0
raw dot product,1,TRRWCOL128F42AD05D,Il Divo,En Aranjuez Con Tu Amor,classical,TRTHNFG12903D0CE54,Violadores del Verso,Dale tiempo al rumor,hip hop,1672.0
raw dot product,2,TRRWCOL128F42AD05D,Il Divo,En Aranjuez Con Tu Amor,classical,TRIJHLY12903D0CE4D,Violadores del Verso,Cantando,hip hop,1408.0
raw dot product,3,TRRWCOL128F42AD05D,Il Divo,En Aranjuez Con Tu Amor,classical,TRWQZXS128F92DB731,Victor Manuelle,Lloré Lloré,latin,1254.0
raw dot product,1,TRVRPTI128F92EB390,Il Divo,Enamorado,classical,TRTHNFG12903D0CE54,Violadores del Verso,Dale tiempo al rumor,hip hop,563.0
raw dot product,2,TRVRPTI128F92EB390,Il Divo,Enamorado,classical,TRRKWPY12903CAAC5D,Johnny Prez,Te Vuelvo Loca,reggae,560.0
raw dot product,3,TRVRPTI128F92EB390,Il Divo,Enamorado,classical,TRSVRQN128F42722CC,Willie Colon,Gitana,latin,524.0
raw dot product,1,TRGRNWU128F42AE46D,Il Divo,Esisti Dentro Me,classical,TRBPJQR128F9317942,Elvis Crespo,Tu Sonrisa,latin,541.0
raw dot product,2,TRGRNWU128F42AE46D,Il Divo,Esisti Dentro Me,classical,TRUKWZW128F92CADC2,Daddy Yankee,Como Y Vete,reggae,456.0
raw dot product,3,TRGRNWU128F42AE46D,Il Divo,Esisti Dentro Me,classical,TRABAWI128F424F105,RBD,Tu Amor (Hecho En Madrid),latin,431.0
raw dot product,1,TRNXWLK128F92EC9A7,Il Divo,Everytime I Look At You,classical,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4220.0
raw dot product,2,TRNXWLK128F92EC9A7,Il Divo,Everytime I Look At You,classical,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3609.0
raw dot product,3,TRNXWLK128F92EC9A7,Il Divo,Everytime I Look At You,classical,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,3545.0
raw dot product,1,TRITOVK128F92EC9A0,Il Divo,Feelings,classical,TRJCBGS128F14689B3,Dean Martin,I've Grown Accustomed To Her Face,jazz,806.0
raw dot product,2,TRITOVK128F92EC9A0,Il Divo,Feelings,classical,TRBHYLK128F930160F,Us3,Can U Feel It?,jazz,617.0
raw dot product,3,TRITOVK128F92EC9A0,Il Divo,Feelings,classical,TRKKUWM128F92E4E1C,Gemelli Diversi,Istruzioni Per L'(Ill)uso,hip hop,589.0
raw dot product,1,TRRLVOI128F92EB38D,Il Divo,Hallelujah (Aleluya),classical,TRTHNFG12903D0CE54,Violadores del Verso,Dale tiempo al rumor,hip hop,1339.0
raw dot product,2,TRRLVOI128F92EB38D,Il Divo,Hallelujah (Aleluya),classical,TRIJHLY12903D0CE4D,Violadores del Verso,Cantando,hip hop,1195.0
raw dot product,3,TRRLVOI128F92EB38D,Il Divo,Hallelujah (Aleluya),classical,TRWQZXS128F92DB731,Victor Manuelle,Lloré Lloré,latin,1005.0
raw dot product,1,TRHPPNF128F42ACFA9,Il Divo,Hasta Mi Final,classical,TRTHNFG12903D0CE54,Violadores del Verso,Dale tiempo al rumor,hip hop,637.0
raw dot product,2,TRHPPNF128F42ACFA9,Il Divo,Hasta Mi Final,classical,TRRKWPY12903CAAC5D,Johnny Prez,Te Vuelvo Loca,reggae,496.0
raw dot product,3,TRHPPNF128F42ACFA9,Il Divo,Hasta Mi Final,classical,TRIJHLY12903D0CE4D,Violadores del Verso,Cantando,hip hop,495.0
raw dot product,1,TRUXYDP128F93234BD,Taylor Swift,Crazier,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5210.0
raw dot product,2,TRUXYDP128F93234BD,Taylor Swift,Crazier,country,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,4547.0
raw dot product,3,TRUXYDP128F93234BD,Taylor Swift,Crazier,country,TRUGLTC128F4227B93,Danity Kane,Hold Me Down (Album Version),r&b/soul,3817.0
raw dot product,1,TRKVVVK12903CB592C,Taylor Swift,Fifteen,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,9661.0
raw dot product,2,TRKVVVK12903CB592C,Taylor Swift,Fifteen,country,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,7351.0
raw dot product,3,TRKVVVK12903CB592C,Taylor Swift,Fifteen,country,TRGLNKG128F9307689,Eminem,My Darling,hip hop,6194.0
raw dot product,1,TRUVVME12903CBA350,Taylor Swift,Change,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4066.0
raw dot product,2,TRUVVME12903CBA350,Taylor Swift,Change,country,TRGUCIR128F933D817,Vanilla Ice,Ice Is Workin' It,hip hop,2498.0
raw dot product,3,TRUVVME12903CBA350,Taylor Swift,Change,country,TRBVPVV128F425F14F,Daft Punk,Touch It / Technologic,electronic,2455.0
raw dot product,1,TRZGWCY12903CEF521,Toby Keith,You Can't Read My Mind,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5014.0
raw dot product,2,TRZGWCY12903CEF521,Toby Keith,You Can't Read My Mind,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3924.0
raw dot product,3,TRZGWCY12903CEF521,Toby Keith,You Can't Read My Mind,country,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,3840.0
raw dot product,1,TRMAVQT128F4270DBF,Johnny Cash,Man In White,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,6988.0
raw dot product,2,TRMAVQT128F4270DBF,Johnny Cash,Man In White,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,6505.0
raw dot product,3,TRMAVQT128F4270DBF,Johnny Cash,Man In White,country,TRCHZXW128E079288A,Eminem,8 Mile,hip hop,4945.0
raw dot product,1,TRWVEDL128F4293EA3,Rascal Flatts,Holes,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4084.0
raw dot product,2,TRWVEDL128F4293EA3,Rascal Flatts,Holes,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3243.0
raw dot product,3,TRWVEDL128F4293EA3,Rascal Flatts,Holes,country,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,3005.0
raw dot product,1,TRTVVYX128F9328DBA,Sugarland,Baby Girl,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5955.0
raw dot product,2,TRTVVYX128F9328DBA,Sugarland,Baby Girl,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,5550.0
raw dot product,3,TRTVVYX128F9328DBA,Sugarland,Baby Girl,country,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,4906.0
raw dot product,1,TRTGPPK128F1459DD4,Billy Currington,Growin' Up Down There,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2515.0
raw dot product,2,TRTGPPK128F1459DD4,Billy Currington,Growin' Up Down There,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2423.0
raw dot product,3,TRTGPPK128F1459DD4,Billy Currington,Growin' Up Down There,country,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,1961.0
raw dot product,1,TRHUIRM128F426BFD5,Billy Currington,Hangin' Around,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5022.0
raw dot product,2,TRHUIRM128F426BFD5,Billy Currington,Hangin' Around,country,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,4542.0
raw dot product,3,TRHUIRM128F426BFD5,Billy Currington,Hangin' Around,country,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,3645.0
raw dot product,1,TRJNTQQ128F426BFD0,Billy Currington,Here I Am,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3109.0
raw dot product,2,TRJNTQQ128F426BFD0,Billy Currington,Here I Am,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2835.0
raw dot product,3,TRJNTQQ128F426BFD0,Billy Currington,Here I Am,country,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,2564.0
raw dot product,1,TRZJCNT128F426BFCC,Billy Currington,She's Got A Way With Me,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2809.0
raw dot product,2,TRZJCNT128F426BFCC,Billy Currington,She's Got A Way With Me,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2606.0
raw dot product,3,TRZJCNT128F426BFCC,Billy Currington,She's Got A Way With Me,country,TRYCBLK12903CE6A0E,Twiztid,She Ain't Afraid,hip hop,2436.0
raw dot product,1,TRPZEWS128F92F585E,Billy Currington,That's How Country Boys Roll,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3190.0
raw dot product,2,TRPZEWS128F92F585E,Billy Currington,That's How Country Boys Roll,country,TRQAWKR128F425EEC3,Michael Jackson,Man In The Mirror,pop,2087.0
raw dot product,3,TRPZEWS128F92F585E,Billy Currington,That's How Country Boys Roll,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2038.0
raw dot product,1,TRYPBLE128F1459DD1,Billy Currington,Where The Girls Are,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3566.0
raw dot product,2,TRYPBLE128F1459DD1,Billy Currington,Where The Girls Are,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2353.0
raw dot product,3,TRYPBLE128F1459DD1,Billy Currington,Where The Girls Are,country,TRGLNKG128F9307689,Eminem,My Darling,hip hop,1938.0
raw dot product,1,TRKVITQ128F4271B31,Johnny Cash,Daddy Sang Bass,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2915.0
raw dot product,2,TRKVITQ128F4271B31,Johnny Cash,Daddy Sang Bass,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2559.0
raw dot product,3,TRKVITQ128F4271B31,Johnny Cash,Daddy Sang Bass,country,TRFLWJZ128F425C9E4,The Pharcyde,Otha Fish,hip hop,2200.0
raw dot product,1,TRGZDBB128F4270A4C,Johnny Cash,I Don't Know Where I'm Bound,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4199.0
raw dot product,2,TRGZDBB128F4270A4C,Johnny Cash,I Don't Know Where I'm Bound,country,TRCHZXW128E079288A,Eminem,8 Mile,hip hop,4173.0
raw dot product,3,TRGZDBB128F4270A4C,Johnny Cash,I Don't Know Where I'm Bound,country,TROIJDA128F9341E70,R. Kelly,I Mean (I Don't Mean It),r&b/soul,3998.0
raw dot product,1,TRMBNRH12903D02C23,Johnny Cash,I Was There When It Happened,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4157.0
raw dot product,2,TRMBNRH12903D02C23,Johnny Cash,I Was There When It Happened,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3696.0
raw dot product,3,TRMBNRH12903D02C23,Johnny Cash,I Was There When It Happened,country,TRCHZXW128E079288A,Eminem,8 Mile,hip hop,3431.0
raw dot product,1,TRBXYKU128F427915D,Johnny Cash,The Big Battle,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3952.0
raw dot product,2,TRBXYKU128F427915D,Johnny Cash,The Big Battle,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3028.0
raw dot product,3,TRBXYKU128F427915D,Johnny Cash,The Big Battle,country,TRGLNKG128F9307689,Eminem,My Darling,hip hop,2502.0
raw dot product,1,TRFRXGD128F42717FF,Johnny Cash,A Thing Called Love,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2983.0
raw dot product,2,TRFRXGD128F42717FF,Johnny Cash,A Thing Called Love,country,TRQAWKR128F425EEC3,Michael Jackson,Man In The Mirror,pop,2310.0
raw dot product,3,TRFRXGD128F42717FF,Johnny Cash,A Thing Called Love,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2168.0
raw dot product,1,TRYIYFG128F42603CC,Johnny Cash,You Dreamer You,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4434.0
raw dot product,2,TRYIYFG128F42603CC,Johnny Cash,You Dreamer You,country,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,3783.0
raw dot product,3,TRYIYFG128F42603CC,Johnny Cash,You Dreamer You,country,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,3295.0
raw dot product,1,TRQHDNY128F92E3A01,Johnny Cash,I Walk The Line,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3771.0
raw dot product,2,TRQHDNY128F92E3A01,Johnny Cash,I Walk The Line,country,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,3353.0
raw dot product,3,TRQHDNY128F92E3A01,Johnny Cash,I Walk The Line,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3267.0
raw dot product,1,TRGCHXM128F429CBB9,Johnny Cash,Life's Railway To Heaven,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,629.0
raw dot product,2,TRGCHXM128F429CBB9,Johnny Cash,Life's Railway To Heaven,country,TRQAWKR128F425EEC3,Michael Jackson,Man In The Mirror,pop,486.0
raw dot product,3,TRGCHXM128F429CBB9,Johnny Cash,Life's Railway To Heaven,country,TRFLWJZ128F425C9E4,The Pharcyde,Otha Fish,hip hop,459.0
raw dot product,1,TRSJGNV128F92F4124,Darius Rucker,If I Had Wings,country,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3022.0
raw dot product,2,TRSJGNV128F92F4124,Darius Rucker,If I Had Wings,country,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3006.0
raw dot product,3,TRSJGNV128F92F4124,Darius Rucker,If I Had Wings,country,TRCHZXW128E079288A,Eminem,8 Mile,hip hop,2863.0
raw dot product,1,TRHTOYT128F429FEF4,Luke Bryan,Pray About Everything,country,TREIODJ128F9337033,Mindless Self Indulgence,Never Wanted to Dance,punk,2125.0
